C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_20_889.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_20_889.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_20_889.jpg, 0, 0, 0, 7.826129E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_20_990.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_20_990.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_20_990.jpg, 0, 0, 0, 7.845629E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_094.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_094.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_094.jpg, 0, 0, 0, 7.886386E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_200.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_200.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_200.jpg, 0, 0, 0, 7.927799E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_305.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_305.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_305.jpg, 0, 0, 0, 7.842862E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_412.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_412.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_412.jpg, 0, 0, 0, 7.847626E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_512.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_512.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_512.jpg, 0, 0, 0, 7.900187E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_617.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_617.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_617.jpg, 0, 0, 0, 7.800626E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_721.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_721.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_721.jpg, 0, 0, 0, 7.819418E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_821.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_821.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_821.jpg, 0, 0, 0, 7.985436E-05
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_21_926.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_21_926.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_21_926.jpg, 0, 0.0977379, 0, 0.02449096
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_028.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_028.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_028.jpg, 0, 0.4022868, 0, 0.3520162
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_130.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_130.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_130.jpg, 0, 0.7104053, 0, 0.9876779
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_234.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_234.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_234.jpg, -0.1463133, 1, 0, 2.052047
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_340.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_340.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_340.jpg, -0.4422222, 1, 0, 3.20639
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_445.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_445.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_445.jpg, -0.7458543, 1, 0, 4.333846
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_547.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_547.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_547.jpg, -0.9326038, 1, 0, 5.625945
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_652.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_652.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_652.jpg, -0.6333821, 1, 0, 6.781918
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_754.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_754.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_754.jpg, -0.3292979, 1, 0, 7.935442
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_856.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_856.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_856.jpg, -0.02505081, 1, 0, 9.058729
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_22_961.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_22_961.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_22_961.jpg, 0, 1, 0, 10.16929
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_067.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_067.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_067.jpg, 0, 1, 0, 11.59328
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_170.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_170.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_170.jpg, 0, 1, 0, 12.56823
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_271.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_271.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_271.jpg, -0.0886866, 1, 0, 13.75112
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_375.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_375.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_375.jpg, -0.2660169, 1, 0, 14.60241
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_487.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_487.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_487.jpg, 0, 1, 0, 15.89234
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_595.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_595.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_595.jpg, 0, 1, 0, 17.02856
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_697.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_697.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_697.jpg, 0, 1, 0, 18.03754
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_799.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_799.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_799.jpg, -0.2761203, 1, 0, 19.05445
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_23_901.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_23_901.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_23_901.jpg, -0.2194875, 1, 0, 20.00099
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_003.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_003.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_003.jpg, 0, 1, 0, 20.99412
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_107.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_107.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_107.jpg, -0.05826269, 1, 0, 22.1883
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_216.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_216.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_216.jpg, -0.3560286, 1, 0, 23.12839
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_317.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_317.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_317.jpg, -0.6633741, 1, 0, 23.8766
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_418.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_418.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_418.jpg, -0.3594486, 1, 0, 24.79476
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_522.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_522.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_522.jpg, -0.06328531, 1, 0, 25.76647
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_629.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_629.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_629.jpg, 0, 1, 0, 26.88087
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_732.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_732.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_732.jpg, 0, 1, 0, 27.8172
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_832.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_832.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_832.jpg, 0, 1, 0, 28.74555
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_24_937.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_24_937.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_24_937.jpg, 0, 1, 0, 29.66474
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_040.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_040.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_040.jpg, 0, 1, 0, 30.18971
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_145.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_145.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_145.jpg, -0.3396852, 1, 0, 30.16319
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_247.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_247.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_247.jpg, -0.03618211, 1, 0, 30.19038
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_350.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_350.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_350.jpg, 0, 1, 0, 30.18991
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_451.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_451.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_451.jpg, -0.1949634, 1, 0, 30.18238
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_551.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_551.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_551.jpg, -0.2183241, 1, 0, 30.18225
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_655.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_655.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_655.jpg, 0, 1, 0, 30.18901
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_760.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_760.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_760.jpg, 0, 1, 0, 30.19018
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_866.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_866.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_866.jpg, -0.1555482, 1, 0, 30.18535
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_25_973.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_25_973.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_25_973.jpg, -0.4536561, 1, 0, 30.14925
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_076.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_076.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_076.jpg, -0.1900944, 1, 0, 30.19205
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_179.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_179.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_179.jpg, 0, 1, 0, 30.18845
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_280.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_280.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_280.jpg, 0, 1, 0, 30.19006
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_382.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_382.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_382.jpg, 0, 1, 0, 30.19031
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_488.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_488.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_488.jpg, 0, 1, 0, 30.19024
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_589.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_589.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_589.jpg, 0, 1, 0, 30.19029
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_692.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_692.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_692.jpg, -0.0648993, 1, 0, 30.18933
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_795.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_795.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_795.jpg, -0.3513297, 1, 0, 30.16187
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_26_897.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_26_897.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_26_897.jpg, -0.05320143, 1, 0, 30.19079
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_004.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_004.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_004.jpg, 0, 1, 0, 30.18985
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_107.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_107.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_107.jpg, 0, 1, 0, 30.19024
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_211.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_211.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_211.jpg, -0.11766, 1, 0, 30.18723
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_315.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_315.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_315.jpg, -0.1162824, 1, 0, 30.1898
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_416.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_416.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_416.jpg, 0, 1, 0, 30.18997
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_523.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_523.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_523.jpg, 0, 1, 0, 30.19026
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_624.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_624.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_624.jpg, 0, 1, 0, 30.19032
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_731.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_731.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_731.jpg, -0.3508877, 1, 0, 30.16255
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_836.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_836.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_836.jpg, -0.2871801, 1, 0, 30.18615
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_27_941.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_27_941.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_27_941.jpg, 0, 1, 0, 30.18741
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_047.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_047.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_047.jpg, 0, 1, 0, 30.19001
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_149.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_149.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_149.jpg, 0, 1, 0, 30.1905
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_253.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_253.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_253.jpg, 0, 1, 0, 30.19028
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_354.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_354.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_354.jpg, 0, 1, 0, 30.18962
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_455.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_455.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_455.jpg, 0, 1, 0, 30.19029
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_559.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_559.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_559.jpg, 0, 1, 0, 30.19029
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_664.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_664.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_664.jpg, 0, 1, 0, 30.1903
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_767.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_767.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_767.jpg, 0, 1, 0, 30.19027
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_873.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_873.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_873.jpg, 0, 1, 0, 30.19029
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_28_978.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_28_978.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_28_978.jpg, -0.2261475, 1, 0, 30.1769
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_29_083.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_29_083.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_29_083.jpg, 0, 1, 0, 30.18956
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_29_187.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_29_187.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_29_187.jpg, 0, 1, 0, 30.19024
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_29_290.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_29_290.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_29_290.jpg, -0.0429606, 1, 0, 30.19003
C:\Users\nitin\Desktop\DATA\IMG\center_2023_10_08_15_34_29_391.jpg, C:\Users\nitin\Desktop\DATA\IMG\left_2023_10_08_15_34_29_391.jpg, C:\Users\nitin\Desktop\DATA\IMG\right_2023_10_08_15_34_29_391.jpg, -0.343065, 1, 0, 30.16343
